gene_name	gene_id	biotype	start	stop	HG002	HG003	HG004	HG005	HG01106	HG01258	HG01928	HG02055	HG02630	HG03492	HG03579	IHW09021	IHW09049	IHW09071	IHW09117	IHW09118	IHW09122	IHW09125	IHW09175	IHW09198	IHW09200	IHW09224	IHW09245	IHW09251	IHW09359	IHW09364	IHW09409	NA19240	NA20129	NA21309	NA24694	NA24695
RXRB	ENSG00000204231	protein_coding	33193587	33200665	0.0	0.46	0.09	0.0	2.93	0.45	0.14	0.0	0.55	1.08	0.0	1.72	0.0	0.12	0.0	0.0	0.29	0.68	0.83	3.0	0.51	0.14	0.0	0.0	0.57	0.0	0.0	0.0	0.54	0.32	0.33	0.22
RNY4P10	ENSG00000202441	misc_RNA	33199600	33199696	0.0	2.0	0.0	0.0	0.0	0.94	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	3.0	3.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
SLC39A7	ENSG00000112473	protein_coding	33200304	33204439	0.0	0.29	0.56	0.0	0.0	1.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.91	0.0	0.0	0.43	0.0	0.0	0.0	0.51	0.0	0.58	0.0
HSD17B8	ENSG00000204228	protein_coding	33204654	33206831	0.87	0.28	0.0	0.0	0.98	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000288751	ENSG00000288751	lncRNA	33207080	33208473	1.0	1.98	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.74	0.0	0.0	1.34	0.0
MIR219A1	ENSG00000199036	miRNA	33207834	33207944	1.0	1.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0
RING1	ENSG00000204227	protein_coding	33208499	33212722	0.28	1.86	0.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.02	2.94	0.0
ZNF70P1	ENSG00000225463	processed_pseudogene	33215704	33216328	0.0	0.93	0.0	0.69	0.0	1.0	0.99	1.0	0.0	0.07	0.0	0.0	0.97	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.66	0.79	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0	0.0	0.0
HTATSF1P1	ENSG00000223457	processed_pseudogene	33237798	33239690	1.63	0.39	0.0	0.0	1.8	0.0	2.07	1.0	0.0	0.98	0.0	0.0	0.0	0.78	0.36	0.0	0.0	0.67	0.0	2.07	0.83	0.52	1.95	0.0	2.99	0.0	0.0	0.58	0.72	1.84	0.0	1.51
ENSG00000272217	ENSG00000272217	lncRNA	33246074	33246856	2.59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.54	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
ENSG00000289975	ENSG00000289975	lncRNA	33247975	33249215	1.75	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.32	0.0	0.0	0.0	0.0	0.68	0.0	0.0	0.02	0.0	0.0	1.0	1.99	0.0	0.0	0.0	0.0	0.0	0.86	0.0	0.0	0.56	0.0
HCG25	ENSG00000232940	lncRNA	33249533	33255167	3.9	1.39	2.2	0.7	2.47	3.05	0.72	1.24	1.03	1.28	0.38	2.1	0.99	0.0	2.39	0.0	0.54	0.0	1.51	0.17	0.77	2.39	0.0	0.0	3.47	0.0	1.24	0.32	1.94	1.93	0.92	0.8
VPS52	ENSG00000223501	protein_coding	33250271	33272047	2.04	1.23	1.36	1.2	2.4	2.28	0.59	0.87	0.95	1.05	0.1	0.58	0.64	0.08	2.59	0.06	0.84	0.18	0.72	1.04	0.69	1.04	0.05	0.0	1.8	0.25	0.89	0.66	1.34	1.87	0.94	0.24
RPS18	ENSG00000231500	protein_coding	33272074	33276511	3.01	1.11	1.93	0.0	1.45	2.24	1.27	0.35	0.61	1.25	0.0	0.0	0.22	0.0	2.25	0.2	0.4	0.62	0.6	4.66	0.0	2.33	0.0	0.0	0.32	0.0	1.55	0.0	0.74	1.2	2.85	0.3
B3GALT4	ENSG00000235863	protein_coding	33277122	33284832	0.71	0.39	0.37	0.27	0.61	0.34	1.1	0.0	0.0	0.0	0.0	0.0	0.09	0.0	0.12	0.0	2.27	0.09	0.61	0.5	0.0	0.51	0.0	0.12	1.86	0.94	0.0	0.75	0.94	0.84	0.0	0.0
WDR46	ENSG00000227057	protein_coding	33279107	33289247	0.44	0.33	0.44	0.21	0.47	0.13	0.78	0.0	0.42	0.0	0.0	0.21	0.0	0.6	0.06	0.0	2.57	0.0	0.7	0.08	0.17	0.14	0.43	0.09	2.03	0.71	0.0	0.94	0.72	0.38	0.38	0.0
MIR6873	ENSG00000284517	miRNA	33287226	33287289	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
PFDN6	ENSG00000204220	protein_coding	33289301	33298401	0.46	0.09	0.23	0.06	0.01	0.0	0.0	0.07	0.62	0.37	0.0	0.0	0.0	0.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23	0.0	0.0	0.98	0.0	0.0	0.0	0.14	0.45	0.07	0.0
MIR6834	ENSG00000284064	miRNA	33290244	33290325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RGL2	ENSG00000237441	protein_coding	33291653	33298942	0.64	0.18	0.23	0.15	0.09	0.0	0.0	0.17	0.49	0.46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81	0.0	0.0	1.38	0.0	0.01	0.04	0.25	0.6	0.0	0.0
ENSG00000289100	ENSG00000289100	lncRNA	33299478	33301090	1.86	1.55	0.64	2.0	1.39	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.26	0.0	0.0	0.0	0.0	5.02	0.0	0.0	2.15	1.74	0.76	1.0	1.64	0.41	0.0	0.0
TAPBP	ENSG00000231925	protein_coding	33299693	33314284	0.74	2.47	0.29	1.01	0.71	0.0	0.8	0.39	0.6	0.62	0.63	0.0	0.9	0.0	0.76	0.0	0.6	0.33	0.0	0.25	1.15	2.07	0.0	0.45	1.7	0.36	0.07	0.58	0.86	0.9	0.28	0.0
ZBTB22	ENSG00000236104	protein_coding	33314405	33317942	0.19	0.0	0.0	0.21	0.48	0.0	0.0	0.0	0.36	1.53	0.0	0.62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	1.06	1.9	0.0
DAXX	ENSG00000204209	protein_coding	33318557	33323016	0.43	0.58	0.0	0.0	0.47	0.16	0.0	0.0	0.47	0.4	0.0	1.03	0.66	0.0	0.0	0.0	0.33	0.61	0.0	0.0	0.83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34	1.43	1.19	0.0
ENSG00000285064	ENSG00000285064	protein_coding	33321385	33329286	2.02	1.32	0.53	0.0	0.66	0.55	0.24	0.0	0.19	0.76	0.54	0.49	0.95	0.0	0.0	0.08	1.97	1.78	0.3	1.14	0.5	0.16	0.37	0.0	2.38	0.0	0.27	0.75	0.19	2.14	0.53	0.62
SMIM40	ENSG00000286920	protein_coding	33323627	33329279	2.16	1.18	0.74	0.0	0.52	0.48	0.33	0.0	0.27	0.67	0.65	0.0	0.59	0.0	0.0	0.11	2.17	1.79	0.41	1.51	0.0	0.23	0.52	0.0	3.33	0.0	0.37	1.04	0.27	2.26	0.34	0.87
MYL12BP3	ENSG00000229596	processed_pseudogene	33338977	33339495	3.99	2.0	0.25	0.0	5.0	2.0	1.0	2.0	2.0	1.0	1.0	0.0	0.0	1.43	0.32	0.0	2.18	4.27	0.0	3.28	1.99	2.0	3.0	0.0	4.99	0.0	1.99	1.05	3.0	1.0	3.44	0.0
LYPLA2P1	ENSG00000228285	processed_pseudogene	33365547	33366243	4.43	2.11	1.0	1.09	0.0	5.02	1.0	3.0	0.0	1.61	0.0	0.0	1.0	0.0	0.01	3.3	1.76	0.66	0.64	0.0	2.74	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.87	2.88	1.0	0.0
RPL35AP4	ENSG00000225644	processed_pseudogene	33389373	33389475	0.0	0.0	0.0	1.0	0.0	0.04	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	1.0	4.0	0.0	1.98	0.0	0.0	0.0	1.0	0.0	0.0	3.03	0.0
KIFC1	ENSG00000237649	protein_coding	33391822	33409896	1.52	0.01	1.14	0.79	0.74	0.78	0.7	1.45	0.21	0.89	0.0	0.04	0.11	0.0	0.97	0.1	0.95	0.67	0.38	0.25	1.21	0.0	0.23	0.54	3.56	0.15	0.2	0.56	1.14	1.08	1.05	0.2
RPL12P1	ENSG00000204194	processed_pseudogene	33400058	33400556	3.0	0.0	5.22	2.15	2.9	1.0	2.27	3.92	1.88	1.37	0.0	0.72	0.0	0.0	0.0	0.0	0.09	1.0	0.0	0.0	3.99	0.0	0.0	2.0	5.31	0.0	0.0	0.0	1.05	4.08	3.55	0.0
PHF1	ENSG00000112511	protein_coding	33410398	33416453	0.46	0.0	0.2	0.0	1.0	0.0	0.8	0.5	0.3	0.32	0.46	2.7	0.72	0.0	0.19	0.0	0.53	0.72	0.0	1.41	0.0	0.23	0.0	0.85	2.16	0.69	0.33	0.0	0.39	0.0	0.34	0.0
CUTA	ENSG00000112514	protein_coding	33416441	33418317	0.0	0.0	0.0	0.0	0.0	0.0	0.24	1.0	0.0	0.0	0.72	0.0	0.0	0.0	0.0	0.0	0.12	0.39	0.0	1.22	0.0	0.0	0.0	0.0	1.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SYNGAP1	ENSG00000197283	protein_coding	33419660	33453689	0.56	0.18	0.25	0.48	0.35	0.16	0.71	0.0	0.0	0.83	0.07	0.0	0.31	0.0	0.09	0.0	0.26	0.1	0.58	0.0	0.34	0.18	0.16	0.37	0.14	0.34	0.05	0.16	0.4	0.28	1.21	0.09
SYNGAP1-AS1	ENSG00000274259	lncRNA	33437362	33454453	0.56	0.37	0.5	0.23	0.7	0.0	1.16	0.0	0.0	1.26	0.14	0.0	0.62	0.0	0.18	0.0	0.5	0.19	1.16	0.0	0.47	0.37	0.0	0.74	0.09	0.67	0.23	0.25	0.67	0.56	1.73	0.17
MIR5004	ENSG00000284256	miRNA	33438330	33438437	2.94	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	2.89	0.0	3.0	0.0	2.98	0.0	0.0	4.47	0.0	0.0	0.0	2.0	1.0	0.0	1.0	0.0
ZBTB9	ENSG00000213588	protein_coding	33453969	33457544	0.0	0.0	0.0	0.0	0.21	0.24	0.68	0.0	0.45	0.55	0.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.64	0.0	0.0	0.0	0.0	2.27	0.0	0.14	0.0	0.0	0.0
GGNBP1	ENSG00000204188	transcribed_unitary_pseudogene	33540045	33589026	1.9	1.28	0.8	0.69	1.5	0.93	1.49	0.69	1.1	0.89	0.46	0.66	1.63	0.18	0.64	0.0	2.12	1.61	0.41	0.44	1.02	1.21	0.04	0.6	1.94	0.09	0.33	0.53	1.68	0.93	1.2	0.38
RN7SL26P	ENSG00000242014	misc_RNA	33540693	33541000	3.27	2.28	1.37	3.0	4.15	4.57	3.0	0.0	1.0	1.78	2.0	2.24	8.6	0.0	1.0	0.0	1.0	5.94	1.0	3.31	6.0	3.0	0.0	2.55	6.0	0.0	0.0	3.0	0.0	4.42	3.99	3.0
Metazoa_SRP	ENSG00000276746	misc_RNA	33562879	33563130	3.0	1.54	0.0	0.54	1.7	0.0	3.08	1.0	1.0	0.0	0.0	4.0	0.0	0.0	3.0	0.0	7.0	0.08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	2.81	1.0	0.0	0.0
BAK1	ENSG00000030110	protein_coding	33572546	33580293	1.5	0.0	0.0	0.0	2.76	1.35	1.57	0.33	1.26	0.57	0.43	0.37	1.73	0.31	0.1	0.0	0.45	0.7	0.37	0.25	0.05	3.31	0.0	0.76	0.84	0.0	0.57	1.0	1.7	0.75	0.0	1.41
LINC00336	ENSG00000197251	lncRNA	33586103	33593338	1.48	0.11	1.23	0.0	0.09	0.54	1.78	0.05	0.63	0.46	0.0	0.0	0.0	0.0	0.0	0.0	0.92	1.92	0.42	0.4	1.12	0.69	0.0	0.0	0.0	0.19	0.0	0.0	0.83	0.25	0.41	1.3
ITPR3	ENSG00000096433	protein_coding	33620364	33696574	1.2	0.87	0.6	0.28	0.87	0.64	0.81	0.72	0.69	0.49	0.17	0.66	0.78	0.47	1.58	0.42	1.6	0.79	0.59	0.21	0.55	0.76	0.03	0.47	0.85	0.02	0.48	0.36	1.05	0.48	0.72	0.17
UQCC2	ENSG00000137288	protein_coding	33694292	33711727	0.67	0.22	0.0	0.07	0.13	0.92	0.64	0.3	0.3	0.55	0.0	0.21	0.7	0.0	0.37	0.0	0.29	0.29	0.56	0.0	1.21	0.0	0.33	0.0	0.0	0.0	0.33	0.13	0.62	0.0	0.19	0.65
MIR3934	ENSG00000266509	miRNA	33698127	33698234	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
IP6K3	ENSG00000161896	protein_coding	33721661	33746905	2.01	0.8	0.44	0.46	0.62	0.44	0.69	0.68	0.0	0.39	0.39	0.19	1.27	1.07	0.92	0.24	0.3	0.15	0.53	0.08	0.41	1.35	0.0	0.85	0.94	0.0	0.05	0.55	0.85	0.68	0.92	0.71
LEMD2	ENSG00000161904	protein_coding	33771201	33789130	0.72	0.6	0.08	0.0	0.19	0.6	0.56	0.26	0.47	0.0	0.17	0.0	1.37	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.0	0.31	0.0	0.25	1.09	0.0	0.27	0.23	0.34	0.32	0.23	0.21
MLN	ENSG00000096395	protein_coding	33794672	33804003	0.16	0.24	0.34	0.0	0.23	0.0	0.13	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.57	0.0	0.0	0.0	0.0	0.37	0.0	0.0	0.0	0.0	0.24	0.0	0.0	0.34	0.02	0.0
ENSG00000287089	ENSG00000287089	lncRNA	33800141	33802960	0.27	0.0	0.74	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01016	ENSG00000249346	lncRNA	33867505	33896916	1.28	0.31	0.01	0.19	0.35	0.15	0.41	0.45	0.12	0.3	0.0	0.28	0.63	0.0	0.67	0.0	0.04	0.83	0.32	1.1	0.27	0.38	0.0	0.0	0.81	0.0	0.25	0.0	0.3	0.38	0.64	0.37
ENSG00000271362	ENSG00000271362	processed_pseudogene	33883169	33883411	4.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ENSG00000233183	ENSG00000233183	lncRNA	33891326	33927631	0.47	0.15	0.06	0.09	0.19	0.07	0.03	0.18	0.28	0.09	0.0	0.0	0.03	0.0	0.53	0.0	0.0	0.26	0.06	0.47	0.05	0.62	0.18	0.05	0.32	0.0	0.34	0.05	0.54	0.13	0.03	0.25
MIR7159	ENSG00000276824	miRNA	33899134	33899200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
